transaction_id,product_id,transaction_qty,unit_price
64419,32,2,3.0
64420,25,2,2.2
64421,26,2,3.0
64422,30,1,3.0
64423,30,1,3.0
64424,59,1,4.5
64425,24,1,3.0
64426,47,1,3.0
64427,59,1,4.5
64428,27,2,3.5
64428,74,1,3.5
64429,46,2,2.5
64430,30,1,3.0
64431,44,1,2.5
64431,71,1,3.75
64432,49,1,3.0
64433,40,2,3.75
64434,29,1,2.5
64434,79,1,3.75
64435,43,1,3.0
64435,73,1,3.75
64436,31,2,2.2
64436,74,1,3.5
64437,31,2,2.2
64438,28,2,2.0
64439,58,1,3.5
64440,40,2,3.75
64441,42,2,2.5
64442,29,2,2.5
64443,56,2,2.55
64444,51,2,3.0
64445,59,1,4.5
64446,26,1,3.0
64447,60,1,3.75
64448,57,1,3.1
64449,32,2,3.0
64449,69,1,3.25
64450,36,2,3.75
64451,51,2,3.0
64452,27,1,3.5
64453,52,1,2.5
64454,61,1,4.75
64455,29,2,2.5
64456,46,1,2.5
64457,52,1,2.5
64458,53,2,3.0
64459,25,2,2.2
64460,54,1,2.5
64461,57,2,3.1
64462,27,2,3.5
64463,52,1,2.5
64464,39,1,4.25
64465,87,2,3.0
64466,53,1,3.0
64466,79,1,3.75
64467,52,2,2.5
64467,76,1,3.5
64468,53,2,3.0
64469,48,1,2.5
64469,77,1,3.0
64470,55,2,4.0
64471,41,1,4.25
64472,37,2,3.0
64473,47,2,3.0
64473,74,1,3.5
64474,30,1,3.0
64475,48,1,2.5
64476,51,1,3.0
64477,29,2,2.5
64477,73,1,3.75
64478,53,2,3.0
64479,60,1,3.75
64480,51,2,3.0
64481,32,1,3.0
64481,72,1,3.25
64482,56,2,2.55
64483,44,2,2.5
64484,51,1,3.0
64485,57,1,3.1
64486,32,1,3.0
64487,55,1,4.0
64488,53,2,3.0
64488,79,1,3.75
64489,31,1,2.2
64489,76,1,3.5
64490,46,2,2.5
64490,78,1,4.5
64491,49,1,3.0
64492,58,2,3.5
64493,39,2,4.25
64494,45,2,3.0
64495,55,1,4.0
64496,28,1,2.0
64497,45,2,3.0
64498,87,1,3.0
64499,60,1,3.75
64499,73,1,3.75
64500,31,1,2.2
64501,50,2,2.5
64502,53,2,3.0
64503,33,2,3.5
64504,45,2,3.0
64504,70,1,3.25
64505,61,1,4.75
64506,32,1,3.0
64507,46,1,2.5
64508,87,2,3.0
64509,53,1,3.0
64510,33,1,3.5
64511,34,1,2.45
64512,36,2,3.75
64512,75,1,3.5
64513,39,1,4.25
64514,33,2,3.5
64514,70,1,3.25
64515,22,2,2.0
64516,44,1,2.5
64516,77,1,3.0
64517,46,1,2.5
64518,44,1,2.5
64519,28,2,2.0
64520,30,1,3.0
64521,32,1,3.0
64522,25,1,2.2
64522,71,1,3.75
64523,61,2,4.75
64524,23,1,2.5
64525,37,1,3.0
64526,24,1,3.0
64527,29,2,2.5
64528,55,2,4.0
64529,54,2,2.5
64530,29,2,2.5
64531,44,1,2.5
64532,50,1,2.5
64532,74,1,3.5
64533,30,2,3.0
64534,58,1,3.5
64535,61,1,4.75
64536,46,1,2.5
64536,76,1,3.5
64537,37,2,3.0
64538,23,2,2.5
64539,54,2,2.5
64540,32,2,3.0
64540,77,1,3.0
64541,25,1,2.2
64542,30,1,3.0
64543,55,2,4.0
64544,51,1,3.0
64545,33,2,3.5
64546,46,1,2.5
64547,51,2,3.0
64548,22,1,2.0
64549,48,1,2.5
64550,38,2,3.75
64551,59,2,4.5
64552,31,2,2.2
64553,43,2,3.0
64554,59,2,4.5
64555,28,2,2.0
64556,55,1,4.0
64557,40,1,3.75
64558,51,1,3.0
64558,79,1,3.75
64559,27,1,3.5
64560,44,1,2.5
64561,50,2,2.5
64561,71,1,3.75
64562,44,2,2.5
64562,71,1,3.75
64563,60,1,3.75
64564,52,2,2.5
64565,40,2,3.75
64566,47,2,3.0
64567,37,2,3.0
64568,49,1,3.0
64569,60,1,3.75
64570,87,2,3.0
64570,73,1,3.75
64571,24,1,3.0
64572,55,2,4.0
64573,31,1,2.2
64573,71,1,3.75
64574,23,2,2.5
64575,22,1,2.0
64575,69,1,3.25
64576,59,2,4.5
64577,25,2,2.2
64578,29,1,2.5
64578,72,1,3.25
64579,40,1,3.75
64580,34,1,2.45
64581,34,1,2.45
64581,79,1,3.75
64582,40,1,3.75
64583,49,2,3.0
64584,55,2,4.0
64585,35,1,3.1
64585,79,1,3.75
64586,29,2,2.5
64586,70,1,3.25
64587,22,1,2.0
64588,59,2,4.5
64589,47,2,3.0
64590,32,1,3.0
64591,45,1,3.0
64591,77,1,3.0
64592,33,1,3.5
64593,40,2,3.75
64593,74,1,3.5
64594,56,2,2.55
64595,38,2,3.75
64596,49,2,3.0
64597,49,1,3.0
64597,69,1,3.25
64598,59,2,4.5
64599,42,1,2.5
64600,33,2,3.5
64601,36,1,3.75
64602,51,2,3.0
64603,43,2,3.0
64604,48,2,2.5
64605,49,1,3.0
64606,43,1,3.0
64607,56,2,2.55
64608,22,2,2.0
64609,58,2,3.5
64610,26,2,3.0
64611,36,1,3.75
64612,37,1,3.0
64613,33,1,3.5
64614,61,2,4.75
64615,45,1,3.0
64616,43,2,3.0
64616,78,1,4.5
64617,40,1,3.75
64618,42,1,2.5
64618,69,1,3.25
64619,24,2,3.0
64619,71,1,3.75
64620,23,2,2.5
64621,59,2,4.5
64621,73,1,3.75
64622,45,1,3.0
64623,50,1,2.5
64623,69,1,3.25
64624,52,2,2.5
64625,31,1,2.2
64626,36,1,3.75
64627,30,1,3.0
64628,56,2,2.55
64629,31,1,2.2
64629,73,1,3.75
64630,26,2,3.0
64631,42,2,2.5
64632,57,2,3.1
64633,41,1,4.25
64634,55,1,4.0
64635,28,1,2.0
64636,56,2,2.55
64637,58,1,3.5
64638,30,1,3.0
64638,79,1,3.75
64639,58,2,3.5
64640,41,1,4.25
64641,47,1,3.0
64641,70,1,3.25
64642,60,2,3.75
64643,46,2,2.5
64644,26,2,3.0
64645,37,1,3.0
64645,76,1,3.5
64646,34,1,2.45
64647,24,2,3.0
64647,69,1,3.25
64648,41,1,4.25
64649,22,1,2.0
64650,60,2,3.75
64651,45,2,3.0
64652,23,2,2.5
64653,29,2,2.5
64654,59,1,4.5
64655,52,2,2.5
64656,51,1,3.0
64657,61,2,4.75
64658,32,1,3.0
64659,37,1,3.0
64660,48,2,2.5
64661,38,2,3.75
64662,56,1,2.55
64662,78,1,4.5
64663,40,2,3.75
64664,22,2,2.0
64665,50,2,2.5
64666,51,2,3.0
64667,40,1,3.75
64668,32,1,3.0
64669,43,1,3.0
64669,74,1,3.5
64670,87,1,3.0
64671,60,1,3.75
64672,33,2,3.5
64673,42,1,2.5
64673,73,1,3.75
64674,27,2,3.5
64675,48,2,2.5
64676,56,1,2.55
64676,69,1,3.25
64676,35,1,3.1
64677,30,1,3.0
64677,72,1,3.25
64678,87,2,3.0
64678,70,1,3.25
64679,61,1,4.75
64680,87,1,3.0
64681,30,2,3.0
64682,52,1,2.5
64683,34,1,2.45
64684,33,2,3.5
64685,35,1,3.1
64686,61,2,4.75
64687,51,2,3.0
64687,72,1,3.25
64688,24,1,3.0
64689,44,2,2.5
64690,87,1,3.0
64691,53,1,3.0
64692,35,2,3.1
64693,59,2,4.5
64694,46,1,2.5
64695,32,2,3.0
64696,37,2,3.0
64697,41,1,4.25
64698,52,1,2.5
64699,57,2,3.1
64700,36,1,3.75
64701,50,2,2.5
64702,35,1,3.1
64703,87,2,3.0
64703,70,1,3.25
64704,52,1,2.5
64704,73,1,3.75
64705,56,1,2.55
64706,49,2,3.0
64707,37,1,3.0
64708,34,1,2.45
64709,47,2,3.0
64710,41,1,4.25
64711,34,2,2.45
64712,22,1,2.0
64713,22,2,2.0
64714,29,2,2.5
64715,57,1,3.1
64716,87,1,3.0
64717,25,1,2.2
64718,57,1,3.1
64718,79,1,3.75
64719,34,1,2.45
64720,87,1,3.0
64721,40,2,3.75
64722,50,2,2.5
64723,51,2,3.0
64724,51,2,3.0
64725,57,1,3.1
64726,50,2,2.5
64727,55,1,4.0
64728,33,1,3.5
64729,24,1,3.0
64730,54,1,2.5
64731,59,2,4.5
64732,50,2,2.5
64733,51,2,3.0
64734,37,2,3.0
64735,31,2,2.2
64736,61,2,4.75
64737,52,1,2.5
64738,46,2,2.5
64739,49,2,3.0
64740,49,1,3.0
64740,79,1,3.75
64741,40,1,3.75
64742,87,1,3.0
64743,28,1,2.0
64744,51,1,3.0
64745,27,1,3.5
64746,26,1,3.0
64747,33,1,3.5
64748,58,1,3.5
64749,59,2,4.5
64749,72,1,3.25
64750,37,1,3.0
64751,34,1,2.45
64752,54,2,2.5
64753,54,1,2.5
64754,49,2,3.0
64755,28,2,2.0
64756,26,2,3.0
64757,47,1,3.0
64758,56,1,2.55
64759,57,1,3.1
64760,54,1,2.5
64761,29,1,2.5
64762,58,1,3.5
64763,35,1,3.1
64763,78,1,4.5
64764,36,2,3.75
64765,32,1,3.0
64766,31,2,2.2
64766,72,1,3.25
64767,47,1,3.0
64768,52,1,2.5
64768,75,1,3.5
64769,56,2,2.55
64770,42,2,2.5
64770,74,1,3.5
64771,44,2,2.5
64772,43,2,3.0
64772,79,1,3.75
64773,54,2,2.5
64774,37,1,3.0
64775,29,2,2.5
64775,69,1,3.25
64776,25,1,2.2
64777,26,2,3.0
64778,41,1,4.25
64779,39,2,4.25
64780,29,2,2.5
64781,27,1,3.5
64782,43,2,3.0
64782,73,1,3.75
64783,49,2,3.0
64784,45,1,3.0
64785,54,1,2.5
64786,54,1,2.5
64787,55,2,4.0
64788,29,2,2.5
64789,33,2,3.5
64790,28,2,2.0
64791,28,2,2.0
64792,26,2,3.0
64793,41,1,4.25
64794,23,1,2.5
64795,30,2,3.0
64796,38,2,3.75
64796,71,1,3.75
64797,24,2,3.0
64798,26,2,3.0
64798,74,1,3.5
64799,26,2,3.0
64800,22,2,2.0
64801,61,2,4.75
64801,70,1,3.25
64802,44,2,2.5
64803,36,2,3.75
64804,55,2,4.0
64804,79,1,3.75
64805,50,1,2.5
64806,24,2,3.0
64807,26,2,3.0
64808,38,2,3.75
64809,33,2,3.5
64809,74,1,3.5
64810,61,2,4.75
64811,59,1,4.5
64812,49,2,3.0
64813,87,1,3.0
64814,52,1,2.5
64815,50,2,2.5
64816,42,1,2.5
64817,53,2,3.0
64818,26,2,3.0
64818,73,1,3.75
64819,61,1,4.75
64820,54,1,2.5
64820,72,1,3.25
64821,56,1,2.55
64822,37,2,3.0
64823,61,2,4.75
64824,43,1,3.0
64825,60,2,3.75
64825,78,1,4.5
64826,47,2,3.0
64827,46,2,2.5
64828,46,1,2.5
64829,27,1,3.5
64830,41,1,4.25
64831,24,1,3.0
64831,70,1,3.25
64832,57,1,3.1
64833,40,2,3.75
64834,50,1,2.5
64834,78,1,4.5
64835,47,1,3.0
64836,49,1,3.0
64837,31,2,2.2
64838,24,1,3.0
64839,35,2,3.1
64840,57,1,3.1
64841,26,2,3.0
64841,75,1,3.5
64842,56,2,2.55
64842,79,1,3.75
64843,42,2,2.5
64844,46,2,2.5
64845,32,1,3.0
64846,60,2,3.75
64846,74,1,3.5
64847,30,2,3.0
64848,46,2,2.5
64849,34,2,2.45
64850,43,1,3.0
64851,33,2,3.5
64852,28,2,2.0
64853,25,2,2.2
64854,50,1,2.5
64855,22,2,2.0
64856,49,1,3.0
64857,22,1,2.0
64857,77,1,3.0
64858,28,1,2.0
64859,56,2,2.55
64860,41,2,4.25
64861,57,1,3.1
64862,48,1,2.5
64863,29,2,2.5
64864,34,2,2.45
64864,79,1,3.75
64865,27,2,3.5
64866,36,1,3.75
64866,69,1,3.25
64867,29,1,2.5
64868,41,2,4.25
64869,48,2,2.5
64870,43,1,3.0
64871,24,2,3.0
64872,37,1,3.0
64873,30,2,3.0
64874,58,2,3.5
64874,73,1,3.75
64875,26,2,3.0
64876,30,2,3.0
64877,58,2,3.5
64878,52,2,2.5
64878,74,1,3.5
64879,22,2,2.0
64880,35,1,3.1
64880,71,1,3.75
64881,24,1,3.0
64882,54,1,2.5
64883,33,1,3.5
64884,36,1,3.75
64885,37,2,3.0
64886,22,2,2.0
64887,22,1,2.0
64888,50,2,2.5
64889,37,2,3.0
64890,31,2,2.2
64890,71,1,3.75
64891,51,2,3.0
64892,50,1,2.5
64893,28,2,2.0
64894,30,1,3.0
64894,72,1,3.25
64895,49,1,3.0
64896,35,2,3.1
64897,26,2,3.0
64897,72,1,3.25
64898,38,2,3.75
64899,30,2,3.0
64899,70,1,3.25
64900,25,1,2.2
64901,38,1,3.75
64902,40,1,3.75
64903,45,2,3.0
64904,33,1,3.5
64905,54,1,2.5
64906,37,2,3.0
64907,25,1,2.2
64908,32,2,3.0
64909,57,1,3.1
64910,26,1,3.0
64910,79,1,3.75
64911,23,1,2.5
64912,27,1,3.5
64913,53,1,3.0
64913,78,1,4.5
64914,58,1,3.5
64915,51,1,3.0
64915,75,1,3.5
64916,47,2,3.0
64917,54,2,2.5
64918,59,2,4.5
64919,35,1,3.1
64920,31,2,2.2
64921,45,1,3.0
64922,52,2,2.5
64923,22,2,2.0
64923,76,1,3.5
64924,44,2,2.5
64925,59,2,4.5
64926,49,1,3.0
64927,61,2,4.75
64928,61,2,4.75
64929,43,1,3.0
64930,56,1,2.55
64931,59,1,4.5
64932,60,1,3.75
64933,45,1,3.0
64934,57,2,3.1
64935,30,1,3.0
64936,28,2,2.0
64936,77,1,3.0
64937,45,1,3.0
64938,47,2,3.0
64939,28,1,2.0
64940,45,1,3.0
64941,46,1,2.5
64942,49,1,3.0
64943,40,1,3.75
64944,27,2,3.5
64945,39,2,4.25
64946,42,2,2.5
64947,50,2,2.5
64948,25,1,2.2
64948,77,1,3.0
64949,36,1,3.75
64950,53,2,3.0
64951,27,1,3.5
64952,51,2,3.0
64953,57,2,3.1
64953,72,1,3.25
64954,41,2,4.25
64955,25,2,2.2
64956,55,1,4.0
64957,38,2,3.75
64957,78,1,4.5
64958,52,2,2.5
64958,74,1,3.5
64959,30,2,3.0
64960,54,1,2.5
64961,39,1,4.25
64962,41,2,4.25
64963,39,1,4.25
64963,76,1,3.5
64964,60,1,3.75
64965,27,2,3.5
64966,56,1,2.55
64967,29,2,2.5
64968,30,2,3.0
64969,22,2,2.0
64970,51,1,3.0
64971,42,1,2.5
64972,35,2,3.1
64972,74,1,3.5
64973,52,2,2.5
64974,59,1,4.5
64974,76,1,3.5
64975,22,2,2.0
64976,54,1,2.5
64977,45,2,3.0
64978,43,1,3.0
64979,29,1,2.5
64980,31,1,2.2
64981,45,2,3.0
64982,26,2,3.0
64982,78,1,4.5
64983,23,2,2.5
64984,37,2,3.0
64985,61,1,4.75
64986,49,2,3.0
64987,23,1,2.5
64988,51,2,3.0
64988,75,1,3.5
64989,23,2,2.5
64990,34,1,2.45
64991,24,2,3.0
64992,55,1,4.0
64993,55,1,4.0
64994,59,1,4.5
64995,40,1,3.75
64996,38,1,3.75
64997,49,1,3.0
64998,41,2,4.25
64998,74,1,3.5
64999,44,1,2.5
64999,70,1,3.25
65000,38,1,3.75
65001,23,1,2.5
65002,42,2,2.5
65003,43,1,3.0
65003,74,1,3.5
65004,33,1,3.5
65005,26,1,3.0
65006,30,2,3.0
65007,42,1,2.5
65008,37,1,3.0
65009,41,2,4.25
65010,61,1,4.75
65011,50,2,2.5
65012,55,1,4.0
65013,59,2,4.5
65014,22,2,2.0
65014,74,1,3.5
65015,25,1,2.2
65016,54,1,2.5
65017,55,2,4.0
65018,43,2,3.0
65019,35,1,3.1
65020,32,2,3.0
65021,53,2,3.0
65022,26,2,3.0
65023,42,2,2.5
65023,73,1,3.75
65024,54,1,2.5
65024,75,1,3.5
65025,53,1,3.0
65026,59,1,4.5
65027,40,2,3.75
65027,77,1,3.0
65028,40,2,3.75
65029,38,2,3.75
65030,27,2,3.5
65031,31,1,2.2
65032,48,2,2.5
65033,57,1,3.1
65034,61,1,4.75
65035,30,1,3.0
65036,23,1,2.5
65036,74,1,3.5
65037,57,1,3.1
65038,35,1,3.1
65038,74,1,3.5
65039,27,1,3.5
65040,49,2,3.0
65041,56,1,2.55
65042,27,2,3.5
65043,39,1,4.25
65043,69,1,3.25
65044,59,2,4.5
65045,33,2,3.5
65046,45,2,3.0
65047,49,2,3.0
65048,23,2,2.5
65049,24,1,3.0
65050,39,1,4.25
65051,53,2,3.0
65052,42,1,2.5
65053,54,1,2.5
65054,54,2,2.5
65054,79,1,3.75
65055,41,1,4.25
65056,54,2,2.5
65056,72,1,3.25
65057,48,2,2.5
65058,27,1,3.5
65059,54,2,2.5
65060,57,1,3.1
65061,35,2,3.1
65061,71,1,3.75
65062,42,1,2.5
65063,39,2,4.25
65064,36,2,3.75
65064,79,1,3.75
65065,47,2,3.0
65066,33,2,3.5
65067,23,2,2.5
65068,32,2,3.0
65069,42,2,2.5
65070,23,2,2.5
65070,74,1,3.5
65071,53,2,3.0
65071,72,1,3.25
65072,42,1,2.5
65073,56,2,2.55
65074,48,2,2.5
65075,52,2,2.5
65076,54,2,2.5
65077,56,2,2.55
65078,27,2,3.5
65079,37,1,3.0
65080,37,2,3.0
65081,27,2,3.5
65081,60,1,3.75
65082,31,2,2.2
65082,70,1,3.25
65083,24,1,3.0
65084,31,2,2.2
65085,55,2,4.0
65086,40,1,3.75
65086,74,1,3.5
65087,61,1,4.75
65087,70,1,3.25
65088,40,1,3.75
65089,59,2,4.5
65090,30,2,3.0
65091,32,2,3.0
65092,28,1,2.0
65093,29,2,2.5
65094,55,2,4.0
65095,26,2,3.0
65096,56,2,2.55
65097,27,1,3.5
65098,42,2,2.5
65099,48,2,2.5
65100,60,1,3.75
65101,24,2,3.0
65102,61,2,4.75
65102,69,1,3.25
65103,53,1,3.0
65104,53,1,3.0
65104,74,1,3.5
65105,35,2,3.1
65105,72,1,3.25
65106,42,1,2.5
65107,87,2,3.0
65108,51,1,3.0
65109,47,2,3.0
65110,35,2,3.1
65111,61,2,4.75
65112,44,1,2.5
65113,52,1,2.5
65114,57,2,3.1
65115,23,1,2.5
65116,54,2,2.5
65117,60,1,3.75
65118,58,1,3.5
65119,57,2,3.1
65120,36,2,3.75
65121,45,2,3.0
65121,73,1,3.75
65122,35,2,3.1
65123,41,1,4.25
65123,76,1,3.5
65124,37,1,3.0
65125,24,1,3.0
65126,53,2,3.0
65127,22,2,2.0
65128,52,1,2.5
65128,77,1,3.0
65129,49,1,3.0
65129,75,1,3.5
65130,23,2,2.5
65131,46,1,2.5
65131,69,1,3.25
65132,46,1,2.5
65133,32,2,3.0
65134,30,2,3.0
65135,30,2,3.0
65136,28,2,2.0
65137,42,1,2.5
65138,48,2,2.5
65139,37,2,3.0
65140,49,1,3.0
65140,76,1,3.5
65141,38,2,3.75
65141,75,1,3.5
65142,45,2,3.0
65143,61,1,4.75
65144,34,2,2.45
65145,52,2,2.5
65145,73,1,3.75
65146,46,1,2.5
65147,48,1,2.5
65148,50,2,2.5
65149,29,1,2.5
65150,28,2,2.0
65151,41,2,4.25
65152,24,2,3.0
65153,31,2,2.2
65154,39,1,4.25
65154,71,1,3.75
65155,55,1,4.0
65156,25,2,2.2
65156,79,1,3.75
65157,32,2,3.0
65158,31,1,2.2
65159,54,1,2.5
65159,74,1,3.5
65160,61,1,4.75
65161,38,2,3.75
65162,34,1,2.45
65163,56,1,2.55
65164,31,1,2.2
65165,26,1,3.0
65166,43,2,3.0
65167,53,1,3.0
65168,44,1,2.5
65169,60,1,3.75
65169,69,1,3.25
65170,55,2,4.0
65171,34,1,2.45
65172,50,2,2.5
65173,23,1,2.5
65174,42,2,2.5
65175,47,1,3.0
65176,52,1,2.5
65177,61,2,4.75
65178,44,1,2.5
65179,61,1,4.75
65180,43,2,3.0
65181,40,1,3.75
65182,59,1,4.5
65183,34,1,2.45
65183,73,1,3.75
65184,42,1,2.5
65185,55,1,4.0
65186,24,1,3.0
65186,69,1,3.25
65187,31,1,2.2
65188,55,1,4.0
65189,54,2,2.5
65190,87,2,3.0
65191,33,2,3.5
65192,53,2,3.0
65193,38,1,3.75
65193,76,1,3.5
65194,53,1,3.0
65195,58,1,3.5
65196,87,1,3.0
65196,77,1,3.0
65197,30,1,3.0
65197,78,1,4.5
65198,22,1,2.0
65198,72,1,3.25
65199,48,1,2.5
65200,61,2,4.75
65200,76,1,3.5
65201,59,1,4.5
65202,55,2,4.0
65203,59,1,4.5
65204,43,2,3.0
65205,43,1,3.0
65206,48,2,2.5
65207,56,1,2.55
65208,39,1,4.25
65209,55,1,4.0
65210,54,1,2.5
65210,69,1,3.25
65211,60,2,3.75
65211,76,1,3.5
65212,26,1,3.0
65212,78,1,4.5
65213,59,2,4.5
65214,40,2,3.75
65215,42,1,2.5
65216,37,2,3.0
65216,79,1,3.75
65217,25,1,2.2
65218,27,2,3.5
65219,41,1,4.25
65220,35,2,3.1
65221,56,2,2.55
65221,77,1,3.0
65222,33,1,3.5
65223,22,1,2.0
65224,47,1,3.0
65225,31,1,2.2
65226,34,2,2.45
65227,22,1,2.0
65228,56,2,2.55
65229,45,1,3.0
65230,38,2,3.75
65231,57,1,3.1
65232,52,1,2.5
65233,52,2,2.5
65234,54,2,2.5
65235,32,1,3.0
65236,46,1,2.5
65237,39,2,4.25
65237,75,1,3.5
65238,37,1,3.0
65239,23,1,2.5
65240,46,2,2.5
65241,55,2,4.0
65242,39,1,4.25
65242,77,1,3.0
65243,25,2,2.2
65244,26,1,3.0
65245,55,1,4.0
65246,39,2,4.25
65247,49,2,3.0
65248,61,1,4.75
65248,70,1,3.25
65249,58,1,3.5
65249,73,1,3.75
65250,29,1,2.5
65251,28,2,2.0
65252,53,2,3.0
65253,27,2,3.5
65253,72,1,3.25
65254,54,1,2.5
65255,38,1,3.75
65256,30,2,3.0
65257,43,2,3.0
65258,51,1,3.0
65258,78,1,4.5
65259,32,1,3.0
65259,71,1,3.75
65260,33,1,3.5
65261,60,1,3.75
65262,61,1,4.75
65262,75,1,3.5
65263,47,2,3.0
65264,28,2,2.0
65264,73,1,3.75
65265,32,1,3.0
65266,26,2,3.0
65267,25,1,2.2
65268,31,1,2.2
65269,25,2,2.2
65270,59,2,4.5
65270,70,1,3.25
65271,54,1,2.5
65272,22,1,2.0
65273,33,1,3.5
65274,46,1,2.5
65274,71,1,3.75
65275,41,2,4.25
65276,50,2,2.5
65277,34,1,2.45
65278,34,1,2.45
65279,31,2,2.2
65280,57,2,3.1
65281,51,1,3.0
65282,48,2,2.5
65283,45,1,3.0
65284,30,1,3.0
65285,22,2,2.0
65286,24,2,3.0
65287,27,2,3.5
65288,55,2,4.0
65289,41,1,4.25
65289,71,1,3.75
65290,53,2,3.0
65291,61,1,4.75
65292,35,2,3.1
65293,37,1,3.0
65293,79,1,3.75
65294,28,1,2.0
65295,34,1,2.45
65296,39,1,4.25
65297,29,2,2.5
65298,22,1,2.0
65299,41,1,4.25
65300,31,1,2.2
65301,22,2,2.0
65302,42,2,2.5
65302,75,1,3.5
65303,56,1,2.55
65304,39,2,4.25
65305,57,1,3.1
65306,25,1,2.2
65307,52,1,2.5
65308,42,1,2.5
65309,40,1,3.75
65310,40,1,3.75
65311,23,1,2.5
65311,79,1,3.75
65312,87,2,3.0
65313,40,2,3.75
65314,51,1,3.0
65315,32,2,3.0
65316,58,1,3.5
65316,71,1,3.75
65317,37,1,3.0
65318,52,1,2.5
65318,75,1,3.5
65319,60,1,3.75
65320,38,1,3.75
65321,43,1,3.0
65322,52,2,2.5
65323,33,1,3.5
65324,60,2,3.75
65325,48,2,2.5
65326,28,2,2.0
65327,25,2,2.2
65328,28,1,2.0
65329,34,1,2.45
65330,56,1,2.55
65331,50,2,2.5
65331,69,1,3.25
65332,37,2,3.0
65333,23,1,2.5
65333,79,1,3.75
65334,48,1,2.5
65335,32,2,3.0
65336,56,1,2.55
65337,34,2,2.45
65338,25,2,2.2
65339,46,2,2.5
65340,43,1,3.0
65341,38,1,3.75
65342,47,1,3.0
65343,50,1,2.5
65344,55,2,4.0
65345,24,1,3.0
65346,45,2,3.0
65347,41,1,4.25
65348,37,2,3.0
65349,45,2,3.0
65350,57,2,3.1
65350,76,1,3.5
65351,58,2,3.5
65351,71,1,3.75
65352,37,2,3.0
65353,38,1,3.75
65354,38,2,3.75
65354,71,1,3.75
65355,50,2,2.5
65356,25,1,2.2
65357,40,1,3.75
65358,35,1,3.1
65359,48,2,2.5
65360,26,1,3.0
65361,56,2,2.55
65362,87,2,3.0
65363,34,2,2.45
65363,72,1,3.25
65364,52,1,2.5
65365,56,1,2.55
65366,33,2,3.5
65367,58,2,3.5
65368,47,2,3.0
65369,31,1,2.2
65370,38,1,3.75
65371,51,1,3.0
65372,60,1,3.75
65373,51,1,3.0
65374,40,2,3.75
65374,73,1,3.75
65375,27,1,3.5
65376,37,2,3.0
65377,49,2,3.0
65378,37,2,3.0
65379,49,1,3.0
65380,42,1,2.5
65381,25,1,2.2
65382,31,1,2.2
65383,56,2,2.55
65384,33,2,3.5
65385,41,2,4.25
65386,56,1,2.55
65387,27,1,3.5
65388,39,1,4.25
65389,23,2,2.5
65390,29,1,2.5
65391,45,2,3.0
65392,60,1,3.75
65393,41,2,4.25
65394,56,1,2.55
65395,42,1,2.5
65396,39,1,4.25
65397,42,2,2.5
65398,58,1,3.5
65399,45,2,3.0
65400,22,2,2.0
65400,76,1,3.5
65401,31,1,2.2
65402,29,2,2.5
65403,60,2,3.75
65404,51,1,3.0
65404,74,1,3.5
65405,52,1,2.5
65406,25,2,2.2
65407,25,2,2.2
65408,31,2,2.2
65409,48,2,2.5
65410,43,1,3.0
65411,57,1,3.1
65412,47,1,3.0
65413,41,1,4.25
65414,22,2,2.0
65415,30,2,3.0
65416,23,1,2.5
65417,42,2,2.5
65418,23,2,2.5
65419,47,1,3.0
65419,75,1,3.5
65420,29,2,2.5
65421,43,1,3.0
65422,25,1,2.2
65423,51,2,3.0
65424,24,2,3.0
65425,34,1,2.45
65426,58,1,3.5
65427,25,1,2.2
65428,55,2,4.0
65428,74,1,3.5
65429,58,1,3.5
65430,47,1,3.0
65431,43,1,3.0
65432,61,1,4.75
65433,43,1,3.0
65434,26,1,3.0
65435,40,1,3.75
65436,52,2,2.5
65437,60,2,3.75
65438,61,2,4.75
65439,50,1,2.5
65440,37,1,3.0
65441,55,2,4.0
65442,43,2,3.0
65443,46,2,2.5
65444,55,1,4.0
65445,41,1,4.25
65446,44,2,2.5
65447,27,2,3.5
65447,75,1,3.5
65448,56,1,2.55
65448,79,1,3.75
65449,32,1,3.0
65450,27,2,3.5
65450,71,1,3.75
65451,24,1,3.0
65452,52,1,2.5
65453,37,2,3.0
65454,57,2,3.1
65455,53,1,3.0
65456,41,1,4.25
65457,53,2,3.0
65458,53,2,3.0
65459,48,1,2.5
65460,37,2,3.0
65461,39,1,4.25
65462,45,1,3.0
65463,54,1,2.5
65464,25,2,2.2
65465,51,1,3.0
65466,34,1,2.45
65467,56,2,2.55
65468,39,1,4.25
65469,24,1,3.0
65470,24,1,3.0
65471,49,1,3.0
65472,26,2,3.0
65472,56,2,2.55
65472,69,1,3.25
65473,28,2,2.0
65474,43,2,3.0
65475,26,1,3.0
65476,47,2,3.0
65477,34,1,2.45
65477,78,1,4.5
65478,54,2,2.5
65479,34,1,2.45
65480,50,1,2.5
65481,60,1,3.75
65482,28,1,2.0
65483,58,2,3.5
65484,59,2,4.5
65485,30,1,3.0
65486,49,1,3.0
65487,29,1,2.5
65488,52,2,2.5
65489,47,1,3.0
65490,24,1,3.0
65491,60,2,3.75
65492,49,2,3.0
65493,27,2,3.5
65494,33,1,3.5
65495,61,2,4.75
65496,35,2,3.1
65497,53,2,3.0
65498,34,1,2.45
65499,44,1,2.5
65499,74,1,3.5
65500,22,2,2.0
65501,36,1,3.75
65502,31,2,2.2
