transaction_id,product_id,transaction_quantity,price_per_unit
108466,53,3,3.0
108467,55,2,4.0
108468,22,2,2.0
108469,30,3,3.0
108470,39,2,4.25
108470,64,1,0.8
108471,38,1,3.75
108471,84,2,0.8
108472,27,2,3.5
108473,59,1,4.5
108474,34,2,2.45
108475,32,3,3.0
108475,69,1,3.25
108476,31,2,2.2
108477,45,1,3.0
108478,42,3,2.5
108478,70,1,3.25
108479,57,1,3.1
108480,51,2,3.0
108481,70,1,3.25
108482,42,2,2.5
108483,55,1,4.0
108484,30,1,3.0
108484,16,1,8.95
108485,41,3,4.25
108485,65,1,0.8
108486,41,2,4.25
108486,73,1,3.75
108487,58,2,3.5
108488,61,1,4.75
108489,48,1,2.5
108490,22,1,2.0
108491,35,3,3.1
108491,73,1,3.75
108492,61,2,4.75
108492,71,1,3.75
108493,33,1,3.5
108494,23,1,2.5
108495,79,1,3.75
108496,33,3,3.5
108497,29,2,2.5
108498,42,1,2.5
108499,54,1,2.5
108500,49,1,3.0
108501,27,2,3.5
108502,37,1,3.0
108503,58,2,3.5
108504,37,1,3.0
108504,77,1,3.0
108505,59,1,4.5
108506,49,2,3.0
108507,27,2,3.5
108508,58,2,3.5
108509,45,1,3.0
108510,74,1,3.5
108511,50,2,2.5
108512,28,2,2.0
108512,69,1,3.25
108513,23,2,2.5
108513,78,1,4.5
108514,74,1,3.5
108515,45,2,3.0
108516,51,1,3.0
108517,31,2,2.2
108518,36,2,3.75
108519,69,1,3.25
108520,27,1,3.5
108521,60,1,3.75
108522,61,2,4.75
108523,60,3,3.75
108524,23,1,2.5
108525,31,2,2.2
108525,72,1,3.25
108526,26,1,3.0
108526,74,1,3.5
108527,73,1,3.75
108528,58,3,3.5
108529,44,2,2.5
108530,39,1,4.25
108531,44,1,2.5
108532,44,2,2.5
108533,61,1,4.75
108534,23,3,2.5
108535,2,1,18.0
108536,38,1,3.75
108537,39,1,4.25
108538,42,1,2.5
108539,54,3,2.5
108539,76,1,3.5
108540,35,2,3.1
108541,46,1,2.5
108542,87,3,2.1
108542,72,3,2.65
108543,26,1,3.0
108544,61,3,4.75
108545,59,2,4.5
108546,27,2,3.5
108547,78,1,4.5
108548,52,2,2.5
108549,53,2,3.0
108549,73,1,3.75
108550,23,1,2.5
108551,44,2,2.5
108551,78,1,4.5
108552,39,1,4.25
108552,64,2,0.8
108552,20,1,7.6
108553,70,1,3.25
108554,47,2,3.0
108555,27,1,3.5
108556,58,1,3.5
108557,39,1,4.25
108557,63,1,0.8
108558,25,3,2.2
108559,23,2,2.5
108560,37,1,3.0
108560,64,2,0.8
108561,60,1,3.75
108562,53,3,3.0
108563,55,2,4.0
108564,32,1,3.0
108565,61,1,4.75
108566,37,2,3.0
108567,60,1,3.75
108568,56,2,2.55
108569,38,2,3.75
108569,63,1,0.8
108570,36,2,3.75
108571,73,1,3.75
108572,74,1,3.5
108572,75,1,3.5
108573,22,2,2.0
108574,42,3,2.5
108574,72,1,3.25
108575,24,2,3.0
108576,52,1,2.5
108577,46,1,2.5
108578,38,1,3.75
108578,63,2,0.8
108579,33,2,3.5
108580,46,1,2.5
108580,74,1,3.5
108581,50,2,2.5
108582,56,2,2.55
108583,38,1,3.75
108583,75,1,3.5
108584,43,2,3.0
108585,39,1,4.25
108585,64,1,0.8
108585,78,1,4.5
108586,46,2,2.5
108586,78,1,4.5
108587,69,1,3.25
108588,40,2,3.75
108589,53,1,3.0
108590,57,1,3.1
108591,53,2,3.0
108592,36,2,3.75
108593,77,1,3.0
108594,52,2,2.5
108595,55,1,4.0
108596,48,2,2.5
108597,50,1,2.5
108597,76,1,3.5
108598,57,1,3.1
108599,47,1,3.0
108600,47,1,3.0
108601,52,1,2.5
108602,56,1,2.55
108603,58,1,3.5
108604,30,2,3.0
108605,57,2,3.1
108606,79,1,3.75
108606,4,1,20.45
108607,76,1,3.5
108608,22,1,2.0
108609,43,3,3.0
108610,33,2,3.5
108611,41,2,4.25
108611,75,1,3.5
108612,25,2,2.2
108613,33,2,3.5
108614,25,1,2.2
108615,56,2,2.55
108616,23,2,2.5
108617,49,2,3.0
108618,38,1,3.75
108619,54,2,2.5
108620,22,2,2.0
108621,57,2,3.1
108622,70,1,3.25
108623,72,1,3.25
108623,87,1,2.1
108624,60,2,3.75
108624,78,1,4.5
108625,46,1,2.5
108626,44,2,2.5
108627,28,1,2.0
108628,42,2,2.5
108628,79,1,3.75
108628,1,1,18.0
108629,22,3,2.0
108630,29,1,2.5
108631,34,1,2.45
108632,78,1,4.5
108633,58,1,3.5
108634,45,2,3.0
108635,59,2,4.5
108636,54,2,2.5
108637,30,1,3.0
108638,58,1,3.5
108639,60,1,3.75
108640,47,2,3.0
108641,36,2,3.75
108642,51,3,3.0
108643,46,1,2.5
108643,79,1,3.75
108644,59,2,4.5
108645,25,3,2.2
108646,45,2,3.0
108647,50,2,2.5
108648,46,1,2.5
108649,28,2,2.0
108650,59,1,4.5
108651,33,2,3.5
108652,28,1,2.0
108653,87,1,3.0
108654,35,1,3.1
108655,87,2,2.1
108655,72,2,2.65
108656,71,1,3.75
108657,59,2,4.5
108657,79,1,3.75
108658,59,2,4.5
108659,42,2,2.5
108660,27,1,3.5
108661,51,3,3.0
108662,33,1,3.5
108663,28,1,2.0
108664,61,2,4.75
108665,50,1,2.5
108666,45,2,3.0
108667,37,1,3.0
108667,64,1,0.8
108667,76,1,3.5
108668,56,2,2.55
108669,31,1,2.2
108670,44,2,2.5
108671,51,2,3.0
108672,37,1,3.0
108673,37,2,3.0
108674,22,1,2.0
108675,60,2,3.75
108676,33,2,3.5
108677,49,1,3.0
108678,49,2,3.0
108679,40,1,3.75
108679,84,2,0.8
108680,34,1,2.45
108681,44,2,2.5
108682,35,2,3.1
108683,50,2,2.5
108683,69,1,3.25
108684,58,2,3.5
108685,35,2,3.1
108686,58,2,3.5
108687,87,1,2.1
108687,72,1,2.65
108687,69,1,3.25
108688,35,3,3.1
108689,22,2,2.0
108690,33,1,3.5
108690,78,1,4.5
108690,6,1,21.0
108691,40,1,3.75
108692,52,3,2.5
108692,1,1,18.0
108693,39,2,4.25
108693,63,1,0.8
108694,73,1,3.75
108695,22,1,2.0
108696,69,1,3.25
108697,51,2,3.0
108698,23,3,2.5
108699,41,1,4.25
108700,75,1,3.5
108701,31,3,2.2
108701,82,1,12.0
108702,58,1,3.5
108703,58,1,3.5
108704,51,1,3.0
108705,35,1,3.1
108706,42,2,2.5
108707,44,2,2.5
108708,45,1,3.0
108709,40,1,3.75
108709,65,1,0.8
108710,53,2,3.0
108711,24,2,3.0
108712,29,1,2.5
108713,45,1,3.0
108714,39,2,4.25
108715,23,2,2.5
108716,49,2,3.0
108716,72,1,3.25
108717,45,1,3.0
108717,73,1,3.75
108718,31,2,2.2
108719,44,1,2.5
108720,59,2,4.5
108720,78,1,4.5
108721,48,1,2.5
108722,27,1,3.5
108723,87,2,3.0
108724,57,2,3.1
108725,58,1,3.5
108726,44,1,2.5
108727,42,2,2.5
108728,35,1,3.1
108729,39,2,4.25
108730,38,1,3.75
108731,54,1,2.5
108732,49,1,3.0
108733,75,1,3.5
108734,52,1,2.5
108735,28,1,2.0
108736,44,2,2.5
108737,77,1,3.0
108738,25,1,2.2
108739,24,2,3.0
108740,56,3,2.55
108740,74,1,3.5
108741,35,2,3.1
108742,50,1,2.5
108743,37,3,3.0
108743,64,1,0.8
108744,22,2,2.0
108745,61,1,4.75
108746,47,2,3.0
108746,78,1,4.5
108747,57,2,3.1
108748,39,1,4.25
108749,58,2,3.5
108750,45,1,3.0
108751,57,2,3.1
108752,72,1,3.25
108752,87,1,2.1
108753,39,3,4.25
108753,64,2,0.8
108754,41,2,4.25
108755,36,1,3.75
108756,32,2,3.0
108757,32,2,3.0
108758,52,1,2.5
108758,79,1,3.75
108759,59,2,4.5
108760,57,1,3.1
108760,76,1,3.5
108761,46,1,2.5
108762,75,1,3.5
108763,24,2,3.0
108764,26,2,3.0
108764,74,1,3.5
108764,3,1,14.75
108765,23,1,2.5
108766,49,2,3.0
108767,33,1,3.5
108768,22,2,2.0
108769,24,2,3.0
108770,43,2,3.0
108770,79,1,3.75
108771,26,2,3.0
108772,22,3,2.0
108773,36,1,3.75
108774,54,1,2.5
108774,71,1,3.75
108775,31,2,2.2
108776,59,2,4.5
108777,50,2,2.5
108778,48,2,2.5
108779,35,3,3.1
108780,31,1,2.2
108781,59,1,4.5
108782,46,1,2.5
108783,87,2,2.1
108783,72,2,2.65
108783,15,1,9.25
108784,53,2,3.0
108785,30,1,3.0
108786,29,1,2.5
108786,76,1,3.5
108787,54,1,2.5
108788,43,2,3.0
108789,32,3,3.0
108790,22,2,2.0
108791,44,1,2.5
108792,52,1,2.5
108793,41,2,4.25
108793,65,1,0.8
108794,23,1,2.5
108795,56,2,2.55
108795,69,1,3.25
108796,43,1,3.0
108796,70,1,3.25
108797,52,2,2.5
108798,41,1,4.25
108799,51,1,3.0
108800,53,2,3.0
108801,27,1,3.5
108802,45,2,3.0
108802,69,1,3.25
108803,43,2,3.0
108804,47,2,3.0
108805,58,2,3.5
108805,70,1,3.25
108806,42,1,2.5
108807,77,1,3.0
108808,30,1,3.0
108809,70,1,3.25
108810,59,1,4.5
108811,22,2,2.0
108812,42,1,2.5
108813,43,2,3.0
108813,78,1,4.5
108814,54,2,2.5
108815,33,1,3.5
108816,87,1,2.1
108816,72,1,3.25
108817,49,2,3.0
108818,24,2,3.0
108819,33,1,3.5
108819,73,1,3.75
108820,50,1,2.5
108821,31,2,2.2
108822,39,3,4.25
108822,84,1,0.8
108823,54,1,2.5
108824,41,2,4.25
108824,64,1,0.8
108825,49,2,3.0
108826,27,2,3.5
108827,51,2,3.0
108828,40,2,3.75
108829,27,2,3.5
108830,50,2,2.5
108831,28,1,2.0
108832,61,2,4.75
108833,48,2,2.5
108834,54,1,2.5
108835,61,1,4.75
108836,39,2,4.25
108837,51,1,3.0
108838,54,2,2.5
108839,30,1,3.0
108840,33,1,3.5
108841,50,2,2.5
108841,17,1,9.5
108842,34,1,2.45
108843,35,2,3.1
108844,26,2,3.0
108845,37,3,3.0
108845,64,1,0.8
108846,87,1,3.0
108847,49,2,3.0
108848,58,2,3.5
108849,30,1,3.0
108849,40,1,3.75
108850,53,1,3.0
108851,50,1,2.5
108852,54,2,2.5
108853,36,2,3.75
108854,35,1,3.1
108855,50,1,2.5
108856,54,2,2.5
108857,26,1,3.0
108857,79,1,3.75
108858,56,1,2.55
108859,50,2,2.5
108860,51,2,3.0
108860,69,1,3.25
108861,61,2,4.75
108862,36,2,3.75
108863,24,2,3.0
108864,41,2,4.25
108865,37,2,3.0
108865,65,1,0.8
108866,25,1,2.2
108867,51,1,3.0
108868,25,1,2.2
108869,27,2,3.5
108870,56,2,2.55
108871,61,2,4.75
108872,51,2,3.0
108873,42,1,2.5
108874,59,1,4.5
108875,57,2,3.1
108876,48,1,2.5
108876,77,1,3.0
108877,43,1,3.0
108878,30,2,3.0
108879,87,1,3.0
108880,38,2,3.75
108881,49,2,3.0
108882,55,2,4.0
108883,50,1,2.5
108883,69,1,3.25
108884,43,3,3.0
108884,73,1,3.75
108885,40,2,3.75
108886,28,2,2.0
108887,59,2,4.5
108888,26,2,3.0
108888,73,1,3.75
108889,50,2,2.5
108889,74,1,3.5
108890,57,2,3.1
108890,73,1,3.75
108891,45,2,3.0
108892,47,1,3.0
108893,61,1,4.75
108894,26,1,3.0
108895,57,2,3.1
108895,69,1,3.25
108896,40,1,3.75
108896,65,2,0.8
108897,27,1,3.5
108898,51,1,3.0
108899,33,1,3.5
108900,29,3,2.5
108901,57,1,3.1
108902,45,1,3.0
108903,27,2,3.5
108904,42,2,2.5
108905,42,1,2.5
108906,33,1,3.5
108907,48,2,2.5
108908,60,2,3.75
108909,52,3,2.5
108910,52,2,2.5
108911,41,2,4.25
108912,69,1,3.25
108913,60,2,3.75
108913,71,1,3.75
108914,29,2,2.5
108915,33,2,3.5
108916,41,1,4.25
108916,84,1,0.8
108917,56,1,2.55
108918,60,2,3.75
108919,75,1,3.5
108920,29,1,2.5
108921,52,2,2.5
108922,41,2,4.25
108922,63,2,0.8
108923,39,2,4.25
108924,49,1,3.0
108925,51,2,3.0
108926,28,1,2.0
108927,45,2,3.0
108928,28,1,2.0
108929,36,1,3.75
108929,75,1,3.5
108930,60,2,3.75
108930,75,1,3.5
108931,51,2,3.0
108932,57,2,3.1
108932,71,1,3.75
108933,27,1,3.5
108934,50,1,2.5
108934,76,1,3.5
108935,57,2,3.1
108936,39,2,4.25
108937,60,3,3.75
108938,47,1,3.0
108939,61,2,4.75
108940,23,2,2.5
108941,31,2,2.2
108941,10,1,10.0
108942,61,2,4.75
108943,44,2,2.5
108944,51,2,3.0
108945,45,2,3.0
108946,47,2,3.0
108947,40,2,3.75
108947,63,1,0.8
108948,34,1,2.45
108948,5,1,15.0
108949,51,1,3.0
108950,56,2,2.55
108951,52,1,2.5
108952,40,3,3.75
108952,63,1,0.8
108953,30,2,3.0
108954,54,2,2.5
108955,56,2,2.55
108956,61,1,4.75
108956,3,1,14.75
108957,33,1,3.5
108958,27,2,3.5
108959,34,2,2.45
108960,22,2,2.0
108961,30,2,3.0
108961,23,2,2.5
108962,24,2,3.0
108962,77,1,3.0
108963,29,1,2.5
108964,25,1,2.2
108965,70,1,3.25
108966,79,1,3.75
108967,57,1,3.1
108968,31,2,2.2
108969,39,2,4.25
108970,87,2,3.0
108971,48,2,2.5
108972,50,2,2.5
108973,22,1,2.0
108974,45,1,3.0
108975,49,1,3.0
108976,39,3,4.25
108976,64,1,0.8
108976,70,1,3.25
108977,23,1,2.5
108978,23,1,2.5
108979,40,1,3.75
108980,52,1,2.5
108981,30,2,3.0
108982,30,2,3.0
108983,25,1,2.2
108984,53,1,3.0
108984,71,1,3.75
108985,53,2,3.0
108986,23,1,2.5
108987,47,1,3.0
108988,58,1,3.5
108989,42,2,2.5
108990,57,2,3.1
108991,53,2,3.0
108992,56,2,2.55
108993,52,2,2.5
108994,53,2,3.0
108995,69,1,3.25
108995,16,1,8.95
108996,38,1,3.75
108996,72,1,3.25
108997,47,1,3.0
108998,48,3,2.5
108998,78,1,4.5
108999,48,2,2.5
109000,33,1,3.5
109001,38,1,3.75
109002,53,3,3.0
109003,35,1,3.1
109004,59,2,4.5
109005,44,2,2.5
109006,48,2,2.5
109007,44,2,2.5
109008,29,3,2.5
109008,78,1,4.5
109009,37,2,3.0
109010,25,2,2.2
109010,71,1,3.75
109011,27,1,3.5
109012,53,2,3.0
109012,75,1,3.5
109013,39,3,4.25
109013,63,1,0.8
109013,48,3,2.5
109013,82,1,12.0
109014,46,2,2.5
109015,54,1,2.5
109015,70,1,3.25
109016,33,1,3.5
109016,76,1,3.5
109017,22,3,2.0
109018,42,1,2.5
109019,57,2,3.1
109020,34,3,2.45
109021,42,1,2.5
109022,48,2,2.5
109023,36,3,3.75
109024,35,2,3.1
109025,42,2,2.5
109026,22,1,2.0
109026,77,1,3.0
109027,34,1,2.45
109028,45,1,3.0
109029,31,2,2.2
109030,36,2,3.75
109031,59,1,4.5
109032,41,1,4.25
109032,79,1,3.75
109033,55,1,4.0
109034,44,1,2.5
109035,44,1,2.5
109036,29,3,2.5
109036,75,1,3.5
109037,39,2,4.25
109038,38,2,3.75
109039,24,1,3.0
109040,45,1,3.0
109040,77,1,3.0
109041,52,2,2.5
109042,36,2,3.75
109043,45,2,3.0
109044,39,2,4.25
109045,31,2,2.2
109045,70,1,3.25
109046,30,1,3.0
109047,56,1,2.55
109048,39,2,4.25
109049,33,1,3.5
109050,49,1,3.0
109051,44,2,2.5
109052,56,1,2.55
109053,27,2,3.5
109054,34,1,2.45
109055,51,1,3.0
109056,55,2,4.0
109057,59,1,4.5
109058,50,2,2.5
109059,38,2,3.75
109060,39,2,4.25
109061,36,2,3.75
109061,71,1,3.75
109062,22,2,2.0
109063,32,1,3.0
109063,71,1,3.75
109064,31,1,2.2
109064,75,1,3.5
109065,38,1,3.75
109066,87,2,3.0
109067,49,2,3.0
109068,24,1,3.0
109069,69,1,3.25
109070,56,1,2.55
109071,22,2,2.0
109071,78,1,4.5
109072,39,1,4.25
109073,28,1,2.0
109074,36,2,3.75
109075,43,2,3.0
109076,29,2,2.5
109077,39,2,4.25
109077,64,2,0.8
109077,73,1,3.75
109078,50,3,2.5
109079,56,2,2.55
109080,58,2,3.5
109080,71,1,3.75
109081,44,2,2.5
109082,23,2,2.5
109083,55,3,4.0
109084,74,1,3.5
109085,30,1,3.0
109086,52,2,2.5
109087,37,3,3.0
109087,65,2,0.8
109088,31,1,2.2
109089,49,1,3.0
109089,79,1,3.75
109090,58,2,3.5
109090,77,1,3.0
109091,58,1,3.5
109092,25,2,2.2
109093,29,2,2.5
109093,74,1,3.5
109094,46,2,2.5
109095,43,1,3.0
109096,28,1,2.0
109097,28,1,2.0
109098,45,2,3.0
109099,43,1,3.0
109100,53,2,3.0
109101,57,3,3.1
109102,37,1,3.0
109102,84,1,0.8
109103,40,2,3.75
109103,65,2,0.8
109103,18,1,10.95
109104,30,1,3.0
109105,50,1,2.5
109105,20,1,7.6
109106,32,3,3.0
109107,23,2,2.5
109108,31,2,2.2
109108,79,1,3.75
109109,74,1,3.5
109110,44,2,2.5
109111,29,1,2.5
109112,39,1,4.25
109112,64,1,0.8
109113,28,1,2.0
109114,47,2,3.0
109115,61,2,4.75
109116,57,1,3.1
109117,61,1,4.75
109118,51,1,3.0
109118,74,1,3.5
109119,50,1,2.5
109120,25,1,2.2
109121,40,1,3.75
109122,60,1,3.75
109123,54,2,2.5
109124,23,1,2.5
109125,27,2,3.5
109126,61,2,4.75
109127,27,1,3.5
109128,34,2,2.45
109129,24,1,3.0
109130,69,1,3.25
109131,36,2,3.75
109132,25,1,2.2
109132,69,1,3.25
109133,53,1,3.0
109134,26,1,3.0
109135,32,1,3.0
109136,53,1,3.0
109137,48,2,2.5
109138,41,3,4.25
109138,65,2,0.8
109139,87,1,3.0
109140,34,2,2.45
109141,60,1,3.75
109142,25,2,2.2
109143,44,1,2.5
109144,57,1,3.1
109145,48,2,2.5
109146,70,1,3.25
109147,22,2,2.0
109148,59,2,4.5
109149,48,2,2.5
109150,51,2,3.0
109151,50,2,2.5
109152,28,2,2.0
109153,24,1,3.0
109153,76,1,3.5
109154,28,2,2.0
109155,50,1,2.5
109156,46,1,2.5
109157,56,2,2.55
109158,52,2,2.5
109159,52,2,2.5
109160,49,2,3.0
109161,28,2,2.0
109162,28,2,2.0
109163,37,1,3.0
109164,42,1,2.5
109165,54,2,2.5
109166,47,2,3.0
109167,33,1,3.5
109168,60,2,3.75
109169,69,1,3.25
109170,26,2,3.0
109171,51,2,3.0
109172,46,2,2.5
109173,37,2,3.0
109174,56,2,2.55
109175,31,2,2.2
109176,35,2,3.1
109177,61,1,4.75
109178,57,1,3.1
109179,50,2,2.5
109180,53,1,3.0
109181,42,2,2.5
109182,38,2,3.75
109183,52,2,2.5
109184,29,1,2.5
109185,29,1,2.5
109186,39,1,4.25
109187,35,1,3.1
109188,55,2,4.0
109189,37,1,3.0
109190,37,1,3.0
109191,58,1,3.5
109192,24,2,3.0
109193,41,2,4.25
109193,70,1,3.25
109194,45,2,3.0
109195,13,1,8.95
109196,6,1,21.0
109197,55,1,4.0
109198,35,1,3.1
109199,55,1,4.0
109200,38,2,3.75
109200,63,1,0.8
109201,22,1,2.0
109202,58,2,3.5
109203,35,2,3.1
109204,31,1,2.2
109205,55,2,4.0
109206,42,2,2.5
109207,31,2,2.2
109208,30,2,3.0
109209,51,2,3.0
109209,71,1,3.75
109210,37,2,3.0
109211,72,1,3.25
109211,87,1,2.1
109212,36,1,3.75
109213,36,2,3.75
109214,47,1,3.0
109215,33,1,3.5
109216,34,2,2.45
109217,26,1,3.0
109218,29,2,2.5
109219,60,2,3.75
109220,37,1,3.0
109220,65,2,0.8
109221,28,2,2.0
109221,18,1,10.95
109222,32,2,3.0
109223,44,2,2.5
109224,51,1,3.0
109225,61,2,4.75
109226,26,2,3.0
109227,72,1,3.25
109228,56,2,2.55
109229,53,2,3.0
109230,44,2,2.5
109231,32,1,3.0
109232,52,1,2.5
109233,59,1,4.5
109234,22,3,2.0
109235,47,2,3.0
109236,35,1,3.1
109237,31,1,2.2
109238,29,2,2.5
109239,58,2,3.5
109240,37,1,3.0
109240,84,1,0.8
109241,25,1,2.2
109242,31,1,2.2
109243,59,3,4.5
109244,60,1,3.75
109244,14,1,8.95
109245,45,2,3.0
109246,42,2,2.5
109247,44,1,2.5
109248,76,1,3.5
109249,24,1,3.0
109250,74,1,3.5
109251,45,1,3.0
109252,40,3,3.75
109252,64,1,0.8
109253,28,1,2.0
109253,77,1,3.0
109254,73,1,3.75
109255,16,1,8.95
109256,49,2,3.0
109257,23,1,2.5
109257,69,1,3.25
109258,58,2,3.5
109259,49,2,3.0
109260,40,3,3.75
109260,65,2,0.8
109261,53,2,3.0
109262,27,1,3.5
109263,49,2,3.0
109264,36,2,3.75
109265,46,3,2.5
109265,76,1,3.5
109266,39,1,4.25
109267,30,2,3.0
109268,50,2,2.5
109269,49,2,3.0
109270,58,3,3.5
109270,83,1,14.0
109271,34,1,2.45
109272,52,2,2.5
109273,49,3,3.0
109274,46,3,2.5
109274,15,1,9.25
109275,44,3,2.5
109275,76,1,3.5
109276,54,3,2.5
109277,33,2,3.5
109278,24,1,3.0
109279,53,2,3.0
109280,24,1,3.0
109281,47,1,3.0
109282,27,1,3.5
109283,56,1,2.55
109284,42,2,2.5
109285,26,2,3.0
109285,79,1,3.75
109286,25,2,2.2
109286,7,1,19.75
109287,56,2,2.55
109287,78,1,4.5
109288,79,1,3.75
109289,40,2,3.75
109290,60,1,3.75
109291,23,3,2.5
109292,50,2,2.5
109293,43,3,3.0
109294,35,2,3.1
109295,45,1,3.0
109296,46,1,2.5
109296,5,1,15.0
109297,61,1,4.75
109298,40,1,3.75
109299,46,1,2.5
109300,46,1,2.5
109301,22,2,2.0
109302,47,1,3.0
109303,57,1,3.1
109304,50,2,2.5
109305,39,2,4.25
109305,63,2,0.8
109306,87,1,2.1
109306,72,1,2.65
109306,16,1,8.95
109307,22,2,2.0
109308,37,2,3.0
109309,28,2,2.0
109310,35,3,3.1
109311,77,1,3.0
109312,47,3,3.0
109313,54,2,2.5
109313,18,1,6.4
109314,40,2,3.75
109315,26,3,3.0
109316,87,2,2.1
109316,72,2,2.65
109317,79,1,3.75
109318,39,1,4.25
109319,51,2,3.0
109320,54,1,2.5
109321,60,2,3.75
109322,73,1,3.75
109323,57,2,3.1
109324,51,2,3.0
109325,60,1,3.75
109326,38,1,3.75
109326,64,2,0.8
109327,53,2,3.0
109327,77,1,3.0
109328,29,1,2.5
109329,43,2,3.0
109330,70,1,3.25
109331,36,1,3.75
109332,60,1,3.75
109333,61,2,4.75
109334,59,2,4.5
109335,28,1,2.0
109335,78,1,4.5
109336,39,1,4.25
109337,24,2,3.0
109337,75,1,3.5
109338,45,2,3.0
109339,57,1,3.1
109340,25,1,2.2
109341,43,1,3.0
109342,79,1,3.75
109343,45,2,3.0
109344,38,2,3.75
109344,64,1,0.8
109345,39,2,4.25
109345,65,2,0.8
109346,56,2,2.55
109347,55,1,4.0
109347,70,1,3.25
109348,41,2,4.25
109348,84,2,0.8
109349,23,2,2.5
109350,55,1,4.0
109351,41,1,4.25
109352,59,1,4.5
109352,69,1,3.25
109353,33,2,3.5
109354,51,1,3.0
109355,41,1,4.25
109356,24,1,3.0
109357,59,2,4.5
109358,22,1,2.0
109359,87,2,3.0
109360,69,1,3.25
109361,53,2,3.0
109362,45,3,3.0
109363,57,2,3.1
109364,45,1,3.0
109365,75,1,3.5
109366,33,2,3.5
109367,29,1,2.5
109368,40,1,3.75
109368,84,2,0.8
109369,49,2,3.0
109370,60,1,3.75
109371,34,1,2.45
109372,43,2,3.0
109373,46,1,2.5
109374,87,2,2.1
109374,72,2,3.25
109375,69,1,3.25
109376,58,1,3.5
109377,40,2,3.75
109377,84,1,0.8
109377,16,1,8.95
109378,55,3,4.0
109379,33,2,3.5
109380,31,3,2.2
109381,39,2,4.25
109381,73,1,3.75
109382,38,2,3.75
109383,47,1,3.0
109384,56,2,2.55
109385,46,2,2.5
109386,39,2,4.25
109387,28,2,2.0
109388,60,2,3.75
109389,27,1,3.5
109390,60,2,3.75
109391,39,1,4.25
109391,65,1,0.8
109392,35,1,3.1
109393,78,1,4.5
109394,43,2,3.0
109395,24,2,3.0
109396,58,2,3.5
109397,39,3,4.25
109397,65,2,0.8
109398,45,2,3.0
109398,7,1,19.75
109399,59,2,4.5
109399,70,1,3.25
109399,14,1,8.95
109400,42,2,2.5
109400,72,1,3.25
109401,45,1,3.0
109402,40,2,3.75
109402,84,1,0.8
109403,53,2,3.0
109404,38,1,3.75
109405,41,2,4.25
109405,65,1,0.8
109406,44,2,2.5
109407,47,3,3.0
109408,40,2,3.75
109409,34,1,2.45
109410,28,1,2.0
109411,53,2,3.0
109412,44,2,2.5
109413,34,1,2.45
109414,40,1,3.75
109415,37,1,3.0
109416,34,2,2.45
109417,54,1,2.5
109418,60,2,3.75
109418,78,1,4.5
109418,1,1,18.0
109419,71,1,3.75
109420,12,1,8.95
109421,39,1,4.25
109421,84,1,0.8
109422,36,1,3.75
109423,41,2,4.25
109424,23,1,2.5
109425,35,1,3.1
109426,33,1,3.5
109427,71,1,3.75
109428,70,1,3.25
109429,35,2,3.1
109429,75,1,3.5
109430,30,1,3.0
109431,33,2,3.5
109432,51,1,3.0
109433,31,3,2.2
109434,34,2,2.45
109435,23,1,2.5
109436,50,3,2.5
109437,35,1,3.1
109438,54,2,2.5
109439,33,1,3.5
109440,43,2,3.0
109441,38,1,3.75
109442,28,1,2.0
109443,31,2,2.2
109444,87,2,2.1
109444,72,2,3.25
109445,58,2,3.5
109446,54,2,2.5
109447,56,2,2.55
109448,56,1,2.55
109449,59,2,4.5
109450,55,1,4.0
109451,30,1,3.0
109452,44,1,2.5
109453,87,3,2.1
109453,72,3,2.65
109453,32,1,3.0
109454,29,1,2.5
109454,71,1,3.75
109455,23,1,2.5
109456,54,3,2.5
109457,36,1,3.75
109458,87,1,2.1
109458,72,1,2.65
109459,27,2,3.5
109460,44,1,2.5
109461,28,2,2.0
109462,37,1,3.0
109463,31,3,2.2
109464,76,1,3.5
109465,59,1,4.5
109465,71,1,3.75
109466,32,1,3.0
109467,38,3,3.75
109467,65,2,0.8
109468,30,2,3.0
109469,50,1,2.5
109470,24,2,3.0
109471,35,1,3.1
109472,72,1,3.25
109473,43,1,3.0
109474,25,1,2.2
109475,37,3,3.0
109475,65,2,0.8
109476,33,2,3.5
109477,30,2,3.0
109478,30,2,3.0
109479,57,1,3.1
109480,24,1,3.0
109481,25,3,2.2
109482,23,2,2.5
109483,39,2,4.25
109483,64,1,0.8
109483,10,1,10.0
109484,24,1,3.0
109485,26,1,3.0
109486,37,2,3.0
109486,84,2,0.8
109487,23,2,2.5
109488,35,2,3.1
109489,50,2,2.5
109490,47,1,3.0
109491,38,1,3.75
109491,84,1,0.8
109491,77,1,3.0
109492,29,1,2.5
109493,34,2,2.45
109494,32,2,3.0
109495,73,1,3.75
109496,41,3,4.25
109496,84,1,0.8
109497,29,2,2.5
109498,29,1,2.5
109499,27,3,3.5
109499,77,1,3.0
109500,40,2,3.75
109501,39,2,4.25
109502,30,1,3.0
109502,71,1,3.75
109503,31,2,2.2
109504,51,2,3.0
109505,23,3,2.5
109506,22,1,2.0
109507,87,1,2.1
109507,72,1,3.25
109508,56,1,2.55
109509,39,2,4.25
109510,32,2,3.0
109510,70,1,3.25
109511,33,2,3.5
109511,72,1,3.25
109512,44,1,2.5
109512,71,1,3.75
109513,22,1,2.0
109514,23,2,2.5
109515,52,1,2.5
109516,79,1,3.75
